Date,Returns
03/01/2000,0.085034971
04/01/2000,-0.088089824
05/01/2000,0.014535849
06/01/2000,-0.090505222
07/01/2000,0.046276161
10/01/2000,-0.017744301
11/01/2000,-0.052513681
12/01/2000,-0.061859346
13/01/2000,0.104094379
14/01/2000,0.037405852
17/01/2000,0
18/01/2000,0.034253678
19/01/2000,0.024928465
20/01/2000,0.063079156
21/01/2000,-0.019480003
24/01/2000,-0.046546369
25/01/2000,0.054937886
26/01/2000,-0.018529772
27/01/2000,-0.00170399
28/01/2000,-0.079188231
31/01/2000,0.020696317
01/02/2000,-0.034316689
02/02/2000,-0.014459981
03/02/2000,0.044530609
04/02/2000,0.044370452
07/02/2000,0.054636072
08/02/2000,0.007093616
09/02/2000,-0.019791415
10/02/2000,0.007751497
11/02/2000,-0.042765572
14/02/2000,0.062937688
15/02/2000,0.027141491
16/02/2000,-0.041827402
17/02/2000,0.006553712
18/02/2000,-0.032073478
21/02/2000,0
22/02/2000,0.022768124
23/02/2000,0.021202036
24/02/2000,-0.00904896
25/02/2000,-0.042804807
28/02/2000,0.025694449
29/02/2000,0.012090976
01/03/2000,0.128253431
02/03/2000,-0.065920366
03/03/2000,0.048012805
06/03/2000,-0.018234098
07/03/2000,-0.022620709
08/03/2000,-0.007157998
09/03/2000,0.002063464
10/03/2000,0.028227498
13/03/2000,-0.035929837
14/03/2000,-0.059972801
15/03/2000,0.017346952
16/03/2000,0.044677935
17/03/2000,0.027892517
20/03/2000,-0.016122826
21/03/2000,0.092618338
22/03/2000,0.066291683
23/03/2000,-0.020125429
24/03/2000,-0.01876055
27/03/2000,0.006299392
28/03/2000,-0.003154799
29/03/2000,-0.023169732
30/03/2000,-0.077890844
31/03/2000,0.076963515
03/04/2000,-0.018561438
04/04/2000,-0.046054055
05/04/2000,0.023775459
06/04/2000,-0.040609044
07/04/2000,0.051098688
10/04/2000,-0.052598358
11/04/2000,-0.045529576
12/04/2000,-0.089144866
13/04/2000,0.040901954
14/04/2000,-0.017171212
17/04/2000,0.10189814
18/04/2000,0.023942006
19/04/2000,-0.046388663
20/04/2000,-0.018760613
21/04/2000,0
24/04/2000,0.013592283
25/04/2000,0.062814641
26/04/2000,-0.056098699
27/04/2000,0.043847464
28/04/2000,-0.021435133
01/05/2000,0.002006652
02/05/2000,-0.053171666
03/05/2000,-0.024138108
04/05/2000,-0.038776951
05/05/2000,0.021794114
08/05/2000,-0.026891702
09/05/2000,-0.043495282
10/05/2000,-0.059833229
11/05/2000,0.034635257
12/05/2000,0.045752221
15/05/2000,-0.063557335
16/05/2000,0.045390291
17/05/2000,-0.041682279
18/05/2000,-0.006178417
19/05/2000,-0.069356214
22/05/2000,-0.044152577
23/05/2000,-0.046975244
24/05/2000,0.021626303
25/05/2000,-0.004833324
26/05/2000,-0.010255839
29/05/2000,0
30/05/2000,0.01365121
31/05/2000,-0.041525747
01/06/2000,0.05921186
02/06/2000,0.037854353
05/06/2000,-0.013583276
06/06/2000,0.016965534
07/06/2000,0.038936588
08/06/2000,-0.018289
09/06/2000,0.009815236
12/06/2000,-0.048809172
13/06/2000,0.035680912
14/06/2000,-0.043944147
15/06/2000,0.021198527
16/06/2000,-0.012935291
19/06/2000,0.057920654
20/06/2000,0.04676103
21/06/2000,0.094175718
22/06/2000,-0.034281757
23/06/2000,-0.039121742
26/06/2000,0.04607793
27/06/2000,-0.044886874
28/06/2000,0.050638389
29/06/2000,-0.060343376
30/06/2000,0.0217253
03/07/2000,0.017724431
04/07/2000,0
05/07/2000,-0.032155395
06/07/2000,0.003627312
07/07/2000,0.049421729
10/07/2000,0.048197261
11/07/2000,-0.003289396
12/07/2000,0.033463787
13/07/2000,-0.041189645
14/07/2000,0.020794747
17/07/2000,0.010789778
